Studentenbistro MartinsriedGroßhaderner Straße 9a82152 Planegg-Martinsried;L01.001;apa01-1iv;Online seit 2022-03-12 21:48;Alcatel-Lucent -> OAW-AP325;Gesamt:     (025 - 3 - 3 - 6.95)eduroam:    (015 - 1 - 1 - 3.39)lrz:  (003 - 1 - 1 - 1.15)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (007 - 1 - 1 - 2.42)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude NInfanteriestr. 1380797 München;N 0.03;apa03-0rn;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (015 - 3 - 3 - 3.89)eduroam:    (004 - 1 - 1 - 1.26)lrz:  (004 - 1 - 1 - 1.23)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (007 - 1 - 1 - 1.40)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5402, Chemiegebäude Bau Ch2Lichtenbergstraße 485748 Garching;52306, Büro;apa03-5ac;Online seit 2022-02-22 08:08;Aruba -> AP-515;Gesamt:     (006 - 3 - 3 - 3.17)eduroam:    (004 - 1 - 1 - 1.17)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
LMU, Geb. 0410, VordergebäudeLudwigstr. 2880539 München;111;apa06-1sl;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (013 - 3 - 3 - 5.24)eduroam:    (009 - 1 - 1 - 2.80)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.43)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0504 (Stammgelände)Arcisstraße 2180333 München;2418, Seminarraum/Bibliothek;apa02-2be;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (016 - 3 - 3 - 4.42)eduroam:    (012 - 1 - 1 - 2.37)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.05)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Fakultät für Geschichte (Historicum), Schellingstr. 12, Altbau in Amalienstr. 52Schellingstr. 1280799 München;Freifläche GC;apa06-0gc;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP365;Gesamt:     (012 - 3 - 3 - 4.27)eduroam:    (008 - 1 - 1 - 2.14)lrz:  (002 - 1 - 1 - 1.03)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.10)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Block BTheresienstr. 3980333 München;B411;apa10-4db;Online seit 2021-12-28 22:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (006 - 3 - 3 - 3.30)eduroam:    (004 - 1 - 1 - 1.30)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. R (früher 0840), HygieneVeterinärstraße 1380539 München;R008, Doktoranden-Raum, EG, Geb. R, Vet.Str.13;apa01-0nh;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (008 - 3 - 3 - 3.71)eduroam:    (004 - 1 - 1 - 1.60)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.11)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Neubau Bauabschnitt 1, Biologie II, MartinsriedGroßhaderner Str. 282152 Planegg-Martinsried;B02.070;apa03-2il;Online seit 2022-03-12 21:48;Alcatel-Lucent -> OAW-AP325;Gesamt:     (013 - 3 - 3 - 5.16)eduroam:    (009 - 1 - 1 - 3.10)lrz:  (002 - 1 - 1 - 1.01)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.05)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Neubau Bauabschnitt 2, Biologie I, MartinsriedGroßhaderner Str. 2-482152 Planegg-Martinsried;F02.037;apa12-2ig;Online seit 2022-03-12 21:48;Aruba -> AP-303H;Gesamt:     (008 - 3 - 3 - 3.41)eduroam:    (005 - 1 - 1 - 1.38)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (002 - 1 - 1 - 1.03)
TUM, Geb. 2941, Campus D, Sport Ausweichquartier O2Georg-Brauchle-Ring 60-6280992 München;L120, IT-Büro-HiWi;apa04-1ed;Online seit 2022-02-02 13:03;Alcatel-Lucent -> OAW-AP325;Gesamt:     (025 - 3 - 3 - 7.55)eduroam:    (020 - 1 - 1 - 5.48)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.08)
TUM, Geb. 2941, Campus D, Sport Ausweichquartier O2Georg-Brauchle-Ring 60-6280992 München;L006, Campus D, Seminarraum;apa05-0ed;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (009 - 4 - 3 - 3.99)eduroam:    (005 - 2 - 1 - 1.83)lrz:  (002 - 1 - 1 - 1.04)@BayernWLAN: (002 - 1 - 1 - 1.12)
LMU, PaläontologieRichard-Wagner-Str. 1080333 München;D U113;apa04-kfp;Online seit 2022-03-02 01:38;Aruba -> AP-303H;Gesamt:     (009 - 3 - 3 - 4.03)eduroam:    (004 - 1 - 1 - 1.52)lrz:  (003 - 1 - 1 - 1.48)@BayernWLAN: (002 - 1 - 1 - 1.04)
TUM, Geb. 2941, Campus D, Sport Ausweichquartier O2Georg-Brauchle-Ring 60-6280992 München;R209;apa03-2ed;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (025 - 3 - 3 - 9.10)eduroam:    (017 - 1 - 1 - 5.89)lrz:  (005 - 1 - 1 - 1.98)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.23)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4234,  Versuchsgut Dürnast, GHL 1Dürnast 185354 Freising;Hörsaal;apa01-0j7;Online seit 2022-01-19 18:08;Alcatel-Lucent -> OAW-AP325;Gesamt:     (007 - 3 - 3 - 3.27)eduroam:    (003 - 1 - 1 - 1.21)lrz:  (002 - 1 - 1 - 1.02)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.04)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Tiermedizin, Ausweichquartier in PlaneggLena-Christ-Straße 4882152 Planegg;133;apa02-1ii;Online seit 2022-03-12 21:48;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (006 - 3 - 3 - 3.35)eduroam:    (004 - 1 - 1 - 1.35)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 2941, Campus D, Sport Ausweichquartier O2Georg-Brauchle-Ring 60-6280992 München;M101, Lesesaal;apa05-1ed;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (020 - 3 - 3 - 6.73)eduroam:    (012 - 1 - 1 - 3.98)lrz:  (003 - 1 - 1 - 1.04)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (005 - 1 - 1 - 1.71)
LMU, Geb. 0010, Hauptgebäude an der Adalbertstraße (Adalberttrakt)Geschwister-Scholl-Platz 180539 München;C315;apa06-3gd;Online seit 2021-12-28 23:48;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (005 - 3 - 3 - 3.10)eduroam:    (003 - 1 - 1 - 1.10)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
HSWT, Geb. 4276, Wald und ForstwirtschaftHans-Carl-von-Carlowitz-Platz 385354 Freising;F9.410;apa11-1qj;Online seit 2022-01-18 08:18;Aruba -> AP-303H;Gesamt:     (014 - 3 - 3 - 4.73)eduroam:    (009 - 1 - 1 - 2.63)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (004 - 1 - 1 - 1.09)
HMTM, Musikhochschule, HauptgebäudeArcisstr. 1280333 München;128;apa03-1fs;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (014 - 3 - 3 - 4.93)eduroam:    (008 - 1 - 1 - 2.40)lrz:  (002 - 1 - 1 - 1.04)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.49)Sonstige:  (000 - 0 - 0 - 0.00)
HSWT, Geb. 4377Am Staudengarten 1085354 Freising;H10.301;apa01-3pn;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (069 - 3 - 3 - 18.25)eduroam:    (050 - 1 - 1 - 12.93)lrz:  (005 - 1 - 1 - 1.41)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (014 - 1 - 1 - 3.92)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4210  Landtechnik Am Staudengarten 285354 Freising;101, Konferenzzimmer;apa01-1qk;Online seit 2022-01-28 08:53;Aruba -> AP-303H;Gesamt:     (025 - 3 - 3 - 5.91)eduroam:    (015 - 1 - 1 - 3.04)lrz:  (004 - 1 - 1 - 1.32)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (006 - 1 - 1 - 1.55)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0504 (Stammgelände)Arcisstraße 2180333 München;1419;apa03-1be;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (020 - 3 - 3 - 5.12)eduroam:    (011 - 1 - 1 - 2.43)lrz:  (004 - 1 - 1 - 1.31)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (005 - 1 - 1 - 1.38)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Neubau Bauabschnitt 1, Biologie II, MartinsriedGroßhaderner Str. 282152 Planegg-Martinsried;C00.013;apa10-0il;Online seit 2022-03-12 21:48;Alcatel-Lucent -> OAW-AP325;Gesamt:     (023 - 4 - 3 - 5.96)eduroam:    (006 - 1 - 1 - 1.74)lrz:  (002 - 2 - 1 - 1.02)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (015 - 1 - 1 - 3.19)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5500 (Bauteil 4 ~5504), MaschinenwesenBoltzmannstraße 1585748 Garching;Halle 1490;apa08-1w4;Online seit 2022-03-01 12:48;Alcatel-Lucent -> OAW-AP325;Gesamt:     (032 - 3 - 3 - 11.84)eduroam:    (022 - 1 - 1 - 8.84)lrz:  (003 - 1 - 1 - 1.06)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (007 - 1 - 1 - 1.95)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0203, VordergebäudeSchellingstr. 3 80333 München;S4.15a;apa03-4gs;Online seit 2021-12-28 21:08;Aruba -> AP-303H;Gesamt:     (006 - 3 - 3 - 3.28)eduroam:    (003 - 1 - 1 - 1.21)lrz:  (002 - 1 - 1 - 1.08)@BayernWLAN: (001 - 1 - 1 - 1.00)
TUM, Geb. 5406, Chemiegebäude Bau Ch6Lichtenbergstraße 485748 Garching;46207, Chemisch-technisches Labor;apa05-4ag;Online seit 2022-02-24 09:13;Aruba -> AP-303H;Gesamt:     (009 - 3 - 3 - 4.21)eduroam:    (006 - 1 - 1 - 2.16)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (002 - 1 - 1 - 1.05)
TUM, Geb. 4401-4405, Limnologische Station, IffeldorfHofmark 382393 Iffeldorf;105, Seminarraum;apa06-1z2;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (016 - 4 - 3 - 5.41)eduroam:    (007 - 1 - 1 - 2.67)lrz:  (004 - 2 - 1 - 1.22)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (005 - 1 - 1 - 1.53)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0000E, Hauptgebäude an der Amalienstraße (Amalientrakt)Geschwister-Scholl-Platz 180539 München;Seminarraum M210, 2.OG, LMU Stammgelände;apa05-2ge;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (009 - 3 - 3 - 4.24)eduroam:    (006 - 1 - 1 - 2.13)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.11)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Block BTheresienstr. 3980333 München;B036, EG, Theresienstr. 39, LMU;apa07-0db;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (012 - 3 - 3 - 4.58)eduroam:    (008 - 1 - 1 - 2.46)lrz:  (002 - 1 - 1 - 1.08)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.04)Sonstige:  (000 - 0 - 0 - 0.00)
LMU Oettingenstr. 67, HauptgebäudeOettingenstraße 6780538 München;165;apa28-1oz;Online seit 2022-03-01 08:08;Alcatel-Lucent -> OAW-AP325;Gesamt:     (007 - 3 - 3 - 3.19)eduroam:    (003 - 1 - 1 - 1.10)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.08)
LMU, Frauenlobstraße 7aFrauenlobstraße 7a80337 München;350;apa06-3td;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (009 - 3 - 3 - 3.75)eduroam:    (005 - 1 - 1 - 1.63)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.12)Sonstige:  (000 - 0 - 0 - 0.00)
HMTM, Musikhochschule, HauptgebäudeArcisstr. 1280333 München;134;apa05-1fs;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (009 - 3 - 3 - 4.19)eduroam:    (005 - 1 - 1 - 2.16)lrz:  (002 - 1 - 1 - 1.01)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.02)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Block BTheresienstr. 3980333 München;B119;apa10-1db;Online seit 2021-10-06 22:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (012 - 3 - 3 - 4.10)eduroam:    (007 - 1 - 1 - 1.67)lrz:  (002 - 1 - 1 - 1.02)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.40)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5500 (Bauteil 3 ~5503), MaschinenwesenBoltzmannstraße 1585748 Garching;U333M, Büchermagazin;apa02-kw3;Online seit 2022-01-18 08:18;Aruba -> AP-303H;Gesamt:     (001 - 1 - 1 - 1.00)eduroam:    (001 - 1 - 1 - 1.00)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (000 - 0 - 0 - 0.00)
TUM, Geb. 0401, Verwaltung, MathematikRichard-Wagner-Straße 1880333 München;Bespr. Raum 4.OG, Rich.Wagner Str. 18;apa01-4fl;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (010 - 3 - 3 - 4.73)eduroam:    (006 - 1 - 1 - 2.70)lrz:  (002 - 1 - 1 - 1.01)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.02)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 2941, Campus D, Sport Ausweichquartier O2Georg-Brauchle-Ring 60-6280992 München;M101, Lesesaal;apa07-1ed;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (018 - 3 - 3 - 6.11)eduroam:    (013 - 1 - 1 - 3.96)lrz:  (002 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.15)
LMU, Haus L,  Institut für Chemische Epigenetik München (ICEM)Würmtalstraße 20181375 München;LU1.012;apa03-kir;Online seit 2022-03-12 21:48;Aruba -> AP-303H;Gesamt:     (002 - 2 - 2 - 2.00)eduroam:    (001 - 1 - 1 - 1.00)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
TUM, Geb. 5111, SiedlungswasserwirtschaftAm Coulombwall 385748 Garching;-1102A, Bibliothek;apa01-kaw;Online seit 2022-02-02 14:53;Aruba -> AP-325;Gesamt:     (016 - 2 - 2 - 3.86)eduroam:    (013 - 1 - 1 - 2.52)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.35)
TUM, Geb. 0503 (Stammgelände)Arcisstraße 2180333 München;2321;apa14-2bd;Online seit 2022-02-12 01:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (037 - 3 - 3 - 4.22)eduroam:    (013 - 1 - 1 - 1.79)lrz:  (004 - 1 - 1 - 1.17)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (020 - 1 - 1 - 1.26)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, FCP-A, Genzentrum, Molekularbiologie und BiochemieFeodor-Lynen-Str. 2581375 München;A 1.02;apa03-1ia;Online seit 2022-03-12 21:48;Aruba -> AP-303H;Gesamt:     (005 - 3 - 3 - 3.21)eduroam:    (002 - 1 - 1 - 1.10)lrz:  (002 - 1 - 1 - 1.11)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
Stiftung für Arbeitsrecht (ZAAR)Destouchesstr. 68München;Flur vor 420, 4.OG, LMU Zaar, Destouchesstr. 68;apa03-4ym;Online seit 2022-03-12 21:48;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (011 - 3 - 3 - 5.85)eduroam:    (007 - 1 - 1 - 3.74)lrz:  (002 - 1 - 1 - 1.09)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.01)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Block ATheresienstr. 3780333 München;A440;apa22-4da;Online seit 2022-02-06 20:43;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (008 - 4 - 3 - 3.88)eduroam:    (005 - 2 - 1 - 1.87)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Neubau Nano-InstitutKöniginstr. 1080539 München;D01.002;apa02-1nz;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (005 - 2 - 2 - 2.53)eduroam:    (004 - 1 - 1 - 1.53)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Neubau Nano-InstitutKöniginstr. 1080539 München;D00.022[CI:66355]?;apa03-0nz;Online seit 2022-03-16 06:43;Aruba -> AP-303H;Gesamt:     (005 - 2 - 2 - 3.67)eduroam:    (004 - 1 - 1 - 2.67)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
TUM, Geb. 4323, Kfz-MechanikwerkstattLange Point 2485354 Freising;EG 13, Malerwerkstatt;apa01-1p2;Online seit 2022-01-18 08:18;Aruba -> AP-303H;Gesamt:     (011 - 3 - 3 - 4.87)eduroam:    (008 - 1 - 1 - 2.84)lrz:  (002 - 1 - 1 - 1.03)@BayernWLAN: (001 - 1 - 1 - 1.00)
TUM, Geb. 5500 (Bauteil 1 ~5501), MaschinenwesenBoltzmannstraße 1585748 Garching;U131M, Büchermagazin;apa02-kw1;Online seit 2022-03-15 21:08;Aruba -> AP-303H;Gesamt:     (004 - 3 - 3 - 3.73)eduroam:    (001 - 1 - 1 - 1.00)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (002 - 1 - 1 - 1.73)
TUM, Geb. 0105, (N5) ElektrotechnikTheresienstraße 9080333 München;N2513, 2.OG, Bau N5, TUM Nordgelände;apa04-2b5;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (009 - 3 - 3 - 4.36)eduroam:    (007 - 1 - 1 - 2.36)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Frauenlobstraße 7aFrauenlobstraße 7a80337 München;353;apa07-3td;Online seit 2021-12-28 19:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (016 - 3 - 3 - 5.19)eduroam:    (010 - 1 - 1 - 2.64)lrz:  (002 - 1 - 1 - 1.03)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.52)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Tiermedizin, Ausweichquartier in PlaneggLena-Christ-Straße 4882152 Planegg;240;apa03-2ii;Online seit 2022-03-12 21:48;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (005 - 2 - 2 - 2.15)eduroam:    (003 - 1 - 1 - 1.09)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.06)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0050, Schellingstr. 4Schellingstr. 480799 München;H 337;apa07-3gy;Online seit 2022-01-18 08:28;Aruba -> AP-303H;Gesamt:     (005 - 3 - 3 - 3.15)eduroam:    (003 - 1 - 1 - 1.15)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
LMU, Geb. S (früher 0850), Mikrobiologie+PathologieVeterinärstraße 1380539 München;S007 Seminarraum (S);apa02-0nm;Online seit 2022-03-16 06:43;Alcatel-Lucent -> OAW-AP135;Gesamt:     (014 - 3 - 3 - 4.58)eduroam:    (008 - 1 - 1 - 2.40)lrz:  (004 - 1 - 1 - 1.12)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.06)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude T, NeubauDachauer Str. 100a80335 München;T.3.025, 3.OG, Dachauerstr. 100b, HM;apa06-3rt;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (030 - 3 - 3 - 9.82)eduroam:    (021 - 1 - 1 - 5.72)lrz:  (002 - 1 - 1 - 1.01)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (007 - 1 - 1 - 3.09)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5500 (Bauteil 3 ~5503), MaschinenwesenBoltzmannstraße 1585748 Garching;U333M, Büchermagazin;apa03-kw3;Online seit 2022-01-18 08:18;Aruba -> AP-303H;Gesamt:     (004 - 3 - 3 - 3.07)eduroam:    (001 - 1 - 1 - 1.00)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (002 - 1 - 1 - 1.07)
TUM, Geb. 5101, PhysikgebäudeJames-Franck-Straße 185748 Garching;1022, Arbeitsraum/ohn.Besp.Grp.;apa04-0at;Online seit 2022-01-18 08:18;Aruba -> AP-303H;Gesamt:     (010 - 3 - 3 - 3.51)eduroam:    (005 - 1 - 1 - 1.31)lrz:  (003 - 1 - 1 - 1.12)@BayernWLAN: (002 - 1 - 1 - 1.08)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5406, Chemiegebäude Bau Ch6Lichtenbergstraße 485748 Garching;46230, Flur;apa08-4ag;Online seit 2022-02-24 13:53;Aruba -> AP-303H;Gesamt:     (018 - 3 - 3 - 5.50)eduroam:    (014 - 1 - 1 - 3.36)lrz:  (002 - 1 - 1 - 1.01)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.13)
TUM, Geb. 0201 StudiTUMGabelsbergerstr. 4380333 München;3.11;apa03-3bt;Online seit 2022-02-12 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (019 - 4 - 3 - 6.98)eduroam:    (011 - 2 - 1 - 3.58)lrz:  (002 - 1 - 1 - 1.05)@BayernWLAN: (006 - 1 - 1 - 2.35)
TUM, Geb. 5414, Neubau Zentrum Energie und Information (ZEI)Lichtenbergstraße 4a85748 Garching;1018;apa05-1mb;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (006 - 5 - 3 - 3.51)eduroam:    (004 - 3 - 1 - 1.51)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM/WZS, Geb. 3505, Hörsaal und Forschungsgebäude für nachhaltige ChemieUferstraße 5394315 Straubing;00.150;apa03-0uh;Online seit 2022-01-18 08:28;Aruba -> AP-515;Gesamt:     (025 - 3 - 3 - 7.06)eduroam:    (017 - 1 - 1 - 4.21)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (007 - 1 - 1 - 1.84)
HSWT, Geb. 4178, Kleine Kustermannhalle (A9)Am Hofgarten 485354 Freising;A9.201;apa03-1qr;Online seit 2022-01-18 08:28;Aruba -> AP-515;Gesamt:     (062 - 3 - 3 - 8.63)eduroam:    (048 - 1 - 1 - 5.11)lrz:  (002 - 1 - 1 - 1.18)@BayernWLAN: (012 - 1 - 1 - 2.34)
TUM, Geb. 5901, Fakultät Elektro- und Informationstechnik BA1Hans-Piloty-Straße 185748 Garching;00.5901.085;apa24-0m1;Online seit 2022-03-07 14:28;Aruba -> AP-515;Gesamt:     (006 - 4 - 3 - 3.40)eduroam:    (002 - 1 - 1 - 1.11)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (003 - 2 - 1 - 1.29)
TUM, Geb. 5406, Chemiegebäude Bau Ch6Lichtenbergstraße 485748 Garching;46210, Chemikalienlager;apa07-4ag;Online seit 2022-02-24 08:33;Aruba -> AP-303H;Gesamt:     (008 - 3 - 3 - 3.63)eduroam:    (005 - 1 - 1 - 1.61)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (002 - 1 - 1 - 1.02)
TUM, Geb. 5101, PhysikgebäudeJames-Franck-Straße 185748 Garching;2501, Rudolf-Mößbauer-Hörsaal rechts;apa03-1at;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP135;Gesamt:     (004 - 4 - 3 - 3.60)eduroam:    (002 - 2 - 1 - 1.60)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
