eduroam;1670.00;16881.00;949.00;2022-04-04 03:05:00;965.0
eduroam;1670.00;16881.00;949.00;2022-04-04 03:10:00;969.0
eduroam;1670.00;16881.00;949.00;2022-04-04 03:15:00;966.0
eduroam;1670.00;16881.00;949.00;2022-04-04 03:20:00;970.0
eduroam;1670.00;16881.00;949.00;2022-04-04 03:25:00;972.0
eduroam;1670.00;16881.00;949.00;2022-04-04 03:30:00;966.0
eduroam;1670.00;16881.00;949.00;2022-04-04 03:35:00;965.0
eduroam;1670.00;16881.00;949.00;2022-04-04 03:40:00;964.0
eduroam;1670.00;16881.00;949.00;2022-04-04 03:45:00;959.0
eduroam;1670.00;16881.00;949.00;2022-04-04 03:50:00;962.0
eduroam;1670.00;16881.00;949.00;2022-04-04 03:55:00;954.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:00:00;953.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:05:00;953.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:10:00;955.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:15:00;952.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:20:00;951.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:25:00;950.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:30:00;955.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:35:00;955.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:40:00;953.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:45:00;951.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:50:00;949.0
eduroam;1670.00;16881.00;949.00;2022-04-04 04:55:00;953.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:00:00;949.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:05:00;951.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:10:00;951.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:15:00;953.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:20:00;951.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:25:00;949.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:30:00;956.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:35:00;967.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:40:00;967.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:45:00;971.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:50:00;970.0
eduroam;1670.00;16881.00;949.00;2022-04-04 05:55:00;982.0
eduroam;1670.00;16881.00;949.00;2022-04-04 06:00:00;1012.0
eduroam;1670.00;16881.00;949.00;2022-04-04 06:05:00;1049.0
eduroam;1670.00;16881.00;949.00;2022-04-04 06:10:00;1072.0
eduroam;1670.00;16881.00;949.00;2022-04-04 06:15:00;1099.0
eduroam;1670.00;16881.00;949.00;2022-04-04 06:20:00;1122.0
eduroam;1670.00;16881.00;949.00;2022-04-04 06:25:00;1149.0
